Date,Actual,Forecasted
2011-05-06 00:00:00,49.522857666015625,50.316991959589714
2011-05-09 00:00:00,49.657142639160156,50.34053500865862
2011-05-10 00:00:00,49.92142868041992,50.40019497580455
2011-05-11 00:00:00,49.604286193847656,50.332407779479134
2011-05-12 00:00:00,49.5099983215332,50.27730842001347
2011-05-13 00:00:00,48.64285659790039,50.145851772817316
2011-05-16 00:00:00,47.61428451538086,50.20799485971285
2011-05-17 00:00:00,48.02000045776367,50.29991557190198
2011-05-18 00:00:00,48.5528564453125,50.273046972908155
2011-05-19 00:00:00,48.64714431762695,50.265947768850964
2011-05-20 00:00:00,47.888572692871094,50.188074402387905
2011-05-23 00:00:00,47.771427154541016,50.42859339282263
2011-05-24 00:00:00,47.45571517944336,50.58003275852368
2011-05-25 00:00:00,48.111427307128906,50.60864096744741
2011-05-26 00:00:00,47.85714340209961,50.6517645231787
2011-05-27 00:00:00,48.2014274597168,50.616368358696334
2011-05-31 00:00:00,49.689998626708984,51.08461715201268
2011-06-01 00:00:00,49.35857009887695,51.10164885469119
2011-06-02 00:00:00,49.44285583496094,51.12041145107952
2011-06-03 00:00:00,49.06285858154297,51.047205688379165
2011-06-06 00:00:00,48.29142761230469,51.181464177567314
2011-06-07 00:00:00,47.43428421020508,51.25556801316018
2011-06-08 00:00:00,47.46285629272461,51.18518859629711
2011-06-09 00:00:00,47.355712890625,51.11144253520067
2011-06-10 00:00:00,46.55714416503906,50.94289833940472
2011-06-13 00:00:00,46.657142639160156,50.794344440268794
2011-06-14 00:00:00,47.49142837524414,50.7822877336623
2011-06-15 00:00:00,46.67856979370117,50.634852749721574
2011-06-16 00:00:00,46.4514274597168,50.49388949818669
2011-06-17 00:00:00,45.751426696777344,50.27074190175337
2011-06-20 00:00:00,45.04571533203125,50.03334523070059
2011-06-21 00:00:00,46.47142791748047,50.01989998948104
2011-06-22 00:00:00,46.08714294433594,49.887866191447046
2011-06-23 00:00:00,47.318572998046875,49.776628783234536
2011-06-24 00:00:00,46.621429443359375,49.598076947352425
2011-06-27 00:00:00,47.43428421020508,49.560960025081876
2011-06-28 00:00:00,47.894287109375,49.63332197038856
2011-06-29 00:00:00,47.720001220703125,49.594991692562566
2011-06-30 00:00:00,47.952857971191406,49.58222954695524
2011-07-01 00:00:00,49.03714370727539,49.505225750741424
2011-07-05 00:00:00,49.91857147216797,49.938613030063884
2011-07-06 00:00:00,50.251426696777344,49.988928683784515
2011-07-07 00:00:00,51.02857208251953,50.05748820851121
2011-07-08 00:00:00,51.387142181396484,50.052374553484164
2011-07-11 00:00:00,50.57143020629883,50.47924515614977
2011-07-12 00:00:00,50.53571319580078,50.6802461008463
2011-07-13 00:00:00,51.145713806152344,50.751382311287664
2011-07-14 00:00:00,51.11000061035156,50.83047370490166
2011-07-15 00:00:00,52.13142776489258,50.82477971589688
2011-07-18 00:00:00,53.400001525878906,51.20566526431274
2011-07-19 00:00:00,53.83571243286133,51.37877785658499
2011-07-20 00:00:00,55.271427154541016,51.41565796777691
2011-07-21 00:00:00,55.327144622802734,51.45744312088238
2011-07-22 00:00:00,56.18571472167969,51.41163844636177
2011-07-25 00:00:00,56.92856979370117,51.67803137065624
2011-07-26 00:00:00,57.630001068115234,51.817241857363
2011-07-27 00:00:00,56.084285736083984,51.82243432253855
2011-07-28 00:00:00,55.97428512573242,51.83661074162514
2011-07-29 00:00:00,55.78285598754883,51.767011688384414
2011-08-01 00:00:00,56.67856979370117,51.99229181802084
2011-08-02 00:00:00,55.558570861816406,52.12669613976047
2011-08-03 00:00:00,56.08142852783203,52.12994671411493
2011-08-04 00:00:00,53.90999984741211,52.14533107556912
2011-08-05 00:00:00,53.37428665161133,52.07886746579809
2011-08-08 00:00:00,50.45857238769531,52.3235527248258
2011-08-09 00:00:00,53.43000030517578,52.46488891330644
2011-08-10 00:00:00,51.95571517944336,52.4731652664068
2011-08-11 00:00:00,53.38571548461914,52.49205305593041
2011-08-12 00:00:00,53.855712890625,52.426524206261234
2011-08-15 00:00:00,54.772857666015625,52.66258751067878
2011-08-16 00:00:00,54.354286193847656,52.79656598178679
2011-08-17 00:00:00,54.34857177734375,52.794532759255254
2011-08-18 00:00:00,52.2928581237793,52.80147769550104
2011-08-19 00:00:00,50.861427307128906,52.722329615265
2011-08-22 00:00:00,50.91999816894531,52.91884911160431
2011-08-23 00:00:00,53.371429443359375,53.041741735697414
2011-08-24 00:00:00,53.7400016784668,53.0300466704664
2011-08-25 00:00:00,53.388572692871094,53.03006508516335
2011-08-26 00:00:00,54.797142028808594,52.94684839175709
2011-08-29 00:00:00,55.709999084472656,53.15597917111178
2011-08-30 00:00:00,55.71285629272461,53.29153863104438
2011-08-31 00:00:00,54.97571563720703,53.295849186726535
2011-09-01 00:00:00,54.432857513427734,53.315543817725086
2011-09-02 00:00:00,53.43571472167969,53.25464295209131
2011-09-06 00:00:00,54.248573303222656,53.906883885602625
2011-09-07 00:00:00,54.84714126586914,53.987411159162335
